department_id,product_id,count
6,14919,35
6,19342,35
6,11684,34
6,11829,34
6,15857,34
6,23143,34
6,42465,34
6,44011,34
6,3701,33
6,10155,33
6,15534,33
6,29456,33
6,31993,33
6,33905,33
6,34461,33
6,42550,33
6,44657,33
6,46230,33
6,1703,32
6,8862,32
6,9406,32
6,22975,32
6,27234,32
6,31895,32
6,33239,32
6,45789,32
6,46051,32
6,46602,32
6,7181,31
6,44030,31
6,1597,30
6,7210,30
6,13644,30
6,21736,30
6,28943,30
6,34821,30
6,40533,30
6,49278,30
6,3080,29
6,14550,29
6,18163,29
6,32410,29
6,36045,29
6,49029,29
6,6694,28
6,13352,28
6,15296,28
6,16455,28
6,19979,28
6,21643,28
6,34597,28
6,39607,28
6,41267,28
6,47153,28
6,49203,28
6,4293,27
6,9260,27
6,26140,27
6,38660,27
6,47342,27
6,8254,26
6,18865,26
6,23121,26
6,31830,26
6,32257,26
6,33678,26
6,40400,26
6,43746,26
6,6842,25
6,11570,25
6,19064,25
6,30344,25
6,33662,25
6,35555,25
6,39008,25
6,40994,25
6,46137,25
6,2190,24
6,3504,24
6,5555,24
6,6372,24
6,8178,24
6,9129,24
6,12526,24
6,13736,24
6,14055,24
6,16990,24
6,22706,24
6,40754,24
6,42795,24
6,45539,24
6,45752,24
6,46078,24
6,46836,24
6,11652,23
6,13508,23
6,13529,23
6,15755,23
6,24896,23
6,26007,23
6,26966,23
6,30414,23
6,38437,23
6,43543,23
6,44677,23
6,45136,23
6,46254,23
6,49019,23
6,2834,22
6,3670,22
6,4483,22
6,5706,22
6,10134,22
6,13846,22
6,22665,22
6,22722,22
6,26045,22
6,33818,22
6,39239,22
6,42219,22
6,741,21
6,5276,21
6,11188,21
6,13507,21
6,14193,21
6,17063,21
6,25571,21
6,36063,21
6,38137,21
6,45530,21
6,4127,20
6,7059,20
6,8779,20
6,27659,20
6,30893,20
6,31576,20
6,36683,20
6,48508,20
6,3132,19
6,4152,19
6,12286,19
6,14179,19
6,20030,19
6,25429,19
6,25689,19
6,28689,19
6,48581,19
6,3408,18
6,4830,18
6,5243,18
6,12645,18
6,27175,18
6,40014,18
6,41656,18
6,45292,18
6,45891,18
6,338,17
6,7593,17
6,9306,17
6,10123,17
6,13464,17
6,17270,17
6,17909,17
6,20983,17
6,23275,17
6,24754,17
6,30762,17
6,33141,17
6,41489,17
6,44531,17
6,49530,17
6,4961,16
6,7132,16
6,8828,16
6,9509,16
6,17815,16
6,19989,16
6,21521,16
6,22555,16
6,25271,16
6,25321,16
6,27533,16
6,37456,16
6,39187,16
6,40970,16
6,43664,16
6,44183,16
6,44606,16
6,425,15
6,2126,15
6,2499,15
6,3077,15
6,4685,15
6,11787,15
6,11970,15
6,14090,15
6,17051,15
6,20886,15
6,23948,15
6,25448,15
6,27210,15
6,30003,15
6,36883,15
6,38807,15
6,39668,15
6,46454,15
6,4784,14
6,8014,14
6,13744,14
6,13756,14
6,18861,14
6,22483,14
6,27821,14
6,29683,14
6,36824,14
6,37785,14
6,42939,14
6,44018,14
6,44798,14
6,46298,14
6,2165,13
6,11177,13
6,13465,13
6,15814,13
6,17402,13
6,23796,13
6,24349,13
6,28810,13
6,33828,13
6,43959,13
6,2444,12
6,5731,12
6,7086,12
6,7183,12
6,7367,12
6,11650,12
6,14327,12
6,17466,12
6,21835,12
6,31346,12
6,32708,12
6,35961,12
6,41244,12
6,43006,12
6,47431,12
6,1270,11
6,1415,11
6,2672,11
6,4307,11
6,5413,11
6,16468,11
6,20188,11
6,20901,11
6,22711,11
6,30758,11
6,31877,11
6,33737,11
6,34344,11
6,35744,11
6,36826,11
6,39257,11
6,40552,11
6,42196,11
6,44428,11
6,44832,11
6,48678,11
6,161,10
6,8422,10
6,9919,10
6,13604,10
6,18129,10
6,21983,10
6,25264,10
6,26868,10
6,28254,10
6,28708,10
6,29489,10
6,34603,10
6,34984,10
6,36774,10
6,37077,10
6,38442,10
6,41038,10
6,47999,10
6,48155,10
6,10368,9
6,12971,9
6,15667,9
6,18833,9
6,19655,9
6,20963,9
6,25635,9
6,25953,9
6,26332,9
6,33227,9
6,34618,9
6,36312,9
6,36921,9
6,42435,9
6,42544,9
6,46867,9
6,47490,9
6,1085,8
6,1260,8
6,4502,8
6,6002,8
6,6906,8
6,7703,8
6,8280,8
6,10582,8
6,11496,8
6,11769,8
6,17893,8
6,19700,8
6,21476,8
6,24350,8
6,25568,8
6,26744,8
6,27755,8
6,29147,8
6,29638,8
6,30128,8
6,34198,8
6,34245,8
6,34500,8
6,36279,8
6,38853,8
6,39193,8
6,39585,8
6,40107,8
6,41481,8
6,41667,8
6,42466,8
6,45233,8
6,47190,8
6,47255,8
6,47679,8
6,48830,8
6,48853,8
6,49218,8
6,1101,7
6,6168,7
6,6914,7
6,9991,7
6,10244,7
6,11326,7
6,11608,7
6,13445,7
6,14934,7
6,17121,7
6,17975,7
6,18513,7
6,19434,7
6,21857,7
6,22158,7
6,25479,7
6,26123,7
6,26886,7
6,29338,7
6,30888,7
6,32186,7
6,33332,7
6,35236,7
6,35397,7
6,35717,7
6,38759,7
6,39011,7
6,39866,7
6,42199,7
6,43887,7
6,45060,7
6,45358,7
6,47715,7
6,48980,7
6,1733,6
6,2267,6
6,2381,6
6,3853,6
6,9632,6
6,11044,6
6,13355,6
6,15651,6
6,16028,6
6,16088,6
6,16095,6
6,17126,6
6,24445,6
6,25737,6
6,25789,6
6,28586,6
6,33703,6
6,35009,6
6,36657,6
6,37023,6
6,39810,6
6,40061,6
6,41307,6
6,41944,6
6,44358,6
6,49116,6
6,3228,5
6,6120,5
6,11205,5
6,11592,5
6,12934,5
6,13262,5
6,17367,5
6,18582,5
6,19743,5
6,21226,5
6,23104,5
6,25317,5
6,26240,5
6,29809,5
6,30631,5
6,34114,5
6,36295,5
6,36820,5
6,36916,5
6,39230,5
6,46544,5
6,47056,5
6,369,4
6,1414,4
6,9089,4
6,12696,4
6,15639,4
6,16567,4
6,16728,4
6,16983,4
6,17455,4
6,17478,4
6,18064,4
6,23350,4
6,24820,4
6,25563,4
6,28184,4
6,32193,4
6,40894,4
6,42019,4
6,44373,4
6,48567,4
6,1791,3
6,2811,3
6,5975,3
6,8132,3
6,8606,3
6,16266,3
6,17139,3
6,17297,3
6,27350,3
6,28167,3
6,31254,3
6,34352,3
6,34484,3
6,38173,3
6,39006,3
6,44738,3
6,46954,3
6,3018,2
6,4046,2
6,16195,2
6,16461,2
6,20692,2
6,33710,2
6,40851,2
6,46430,2
6,13397,1
7,44632,79245
7,19660,58312
7,35221,48512
7,33198,44737
7,3957,39271
7,196,37298
7,21709,34211
7,5479,32069
7,14947,30009
7,25146,25972
7,26620,22132
7,26165,21582
7,30776,21562
7,41290,20483
7,8859,20468
7,31683,20164
7,10957,18914
7,2966,18912
7,43154,18847
7,20119,18125
7,34050,17568
7,45603,17435
7,23288,16664
7,47977,15558
7,49520,15090
7,14233,14281
7,25466,14183
7,12916,13170
7,5258,12994
7,42719,12360
7,47141,12150
7,18811,12128
7,21386,11874
7,39947,11755
7,1194,11538
7,15424,11522
7,16696,11265
7,27325,11044
7,49191,10868
7,19173,10834
7,39108,10121
7,36316,9956
7,30639,9728
7,12576,9613
7,30353,9389
7,48559,9276
7,14715,9262
7,6631,9253
7,25718,9243
7,26317,9239
7,46149,8905
7,38200,8448
7,13292,8306
7,31964,8001
7,40910,7982
7,38890,7870
7,24759,7838
7,45747,7369
7,8087,7332
7,4138,7311
7,12606,7292
7,6287,7270
7,19894,7220
7,7521,7192
7,10032,7178
7,43631,7068
7,9421,6837
7,41276,6695
7,16290,6559
7,44375,6542
7,36127,6458
7,44292,6458
7,18564,6402
7,8736,6301
7,22802,6280
7,1695,6186
7,35336,6173
7,47877,6072
7,24850,5976
7,9623,5974
7,34024,5948
7,32740,5914
7,11123,5892
7,13113,5803
7,9018,5799
7,40939,5745
7,32578,5742
7,22556,5729
7,35199,5717
7,18023,5687
7,36036,5643
7,19125,5640
7,45840,5581
7,43967,5551
7,13944,5535
7,33452,5494
7,39921,5380
7,27985,5322
7,30850,5302
7,28836,5217
7,42731,5207
7,4462,5186
7,36107,5137
7,6182,5057
7,24186,4990
7,37552,4986
7,10312,4984
7,32156,4973
7,44116,4897
7,37215,4871
7,34335,4668
7,17191,4657
7,20794,4624
7,3873,4578
7,17487,4577
7,23178,4548
7,31231,4546
7,39409,4485
7,34270,4474
7,18339,4447
7,35948,4425
7,8475,4348
7,18418,4336
7,29270,4330
7,31102,4293
7,5428,4278
7,17530,4276
7,12919,4257
7,42500,4219
7,36085,4208
7,35121,4168
7,32553,4134
7,18610,4118
7,48988,4043
7,35842,4022
7,17615,4016
7,7693,4008
7,36216,3939
7,5794,3926
7,3389,3845
7,44098,3787
7,42972,3757
7,45223,3743
7,35749,3663
7,8615,3659
7,16398,3659
7,7350,3649
7,49198,3627
7,18389,3584
7,4658,3541
7,36406,3531
7,35045,3516
7,8580,3510
7,37317,3461
7,48142,3433
7,9138,3405
7,9411,3393
7,27316,3386
7,48946,3297
7,13259,3291
7,23650,3278
7,13245,3265
7,19731,3246
7,18606,3229
7,6846,3216
7,10339,3209
7,15693,3208
7,277,3195
7,31808,3180
7,35989,3178
7,49192,3142
7,12140,3075
7,35504,3035
7,1831,3010
7,14766,3003
7,2717,2994
7,14996,2974
7,25783,2972
7,47280,2965
7,9175,2956
7,39450,2935
7,3835,2933
7,21131,2922
7,24363,2913
7,41682,2882
7,6760,2838
7,32141,2838
7,14399,2835
7,40411,2833
7,40386,2831
7,48015,2800
7,14127,2794
7,48246,2790
7,27413,2775
7,14891,2770
7,33671,2735
7,47931,2731
7,33956,2721
7,10,2691
7,20947,2682
7,5883,2679
7,3274,2663
7,20392,2641
7,47325,2625
7,8390,2618
7,27275,2608
7,2913,2589
7,20084,2579
7,29503,2577
7,32047,2570
7,8501,2554
7,41774,2538
7,34423,2530
7,1896,2526
7,41621,2526
7,40541,2524
7,35065,2521
7,15153,2512
7,21462,2499
7,15780,2497
7,11143,2496
7,29848,2485
7,36691,2471
7,27729,2459
7,43739,2453
7,35782,2447
7,37103,2439
7,14086,2432
7,34688,2419
7,31422,2411
7,37971,2391
7,2974,2374
7,25332,2346
7,27117,2324
7,20339,2318
7,1891,2308
7,35470,2282
7,40742,2279
7,35507,2278
7,28913,2265
7,38889,2242
7,23576,2219
7,33911,2213
7,12440,2212
7,11421,2210
7,17355,2209
7,29103,2205
7,7898,2196
7,14252,2182
7,42183,2180
7,7026,2160
7,4493,2156
7,16714,2144
7,30774,2144
7,29603,2108
7,46485,2108
7,12846,2106
7,14788,2102
7,49519,2099
7,47114,2092
7,25305,2081
7,47873,2079
7,25670,2076
7,43744,2068
7,40795,2066
7,6799,2063
7,17638,2060
7,16387,2051
7,36923,2045
7,41406,2036
7,13660,2033
7,11543,2029
7,23020,2026
7,38490,2024
7,38311,2023
7,20697,1997
7,28577,1989
7,17924,1982
7,18070,1977
7,33589,1973
7,46402,1972
7,4142,1961
7,29640,1958
7,44051,1958
7,33852,1952
7,16908,1951
7,23737,1947
7,27464,1938
7,20542,1933
7,20282,1926
7,21704,1924
7,8968,1907
7,40749,1904
7,11598,1895
7,22290,1887
7,34063,1886
7,12039,1876
7,20767,1868
7,4289,1859
7,2876,1844
7,37774,1843
7,26738,1839
7,4952,1833
7,14971,1827
7,14366,1820
7,29529,1819
7,32227,1808
7,13251,1803
7,28613,1803
7,40997,1801
7,1710,1793
7,27959,1791
7,36714,1788
7,45954,1781
7,1017,1775
7,11030,1762
7,42611,1750
7,34956,1744
7,10851,1740
7,3044,1731
7,3819,1721
7,42504,1714
7,8197,1713
7,5487,1711
7,34044,1710
7,36764,1710
7,31299,1695
7,25817,1689
7,38817,1685
7,37188,1675
7,45774,1660
7,9604,1652
7,16864,1640
7,14104,1638
7,33454,1633
7,48637,1626
7,11885,1625
7,21240,1619
7,39721,1617
7,25010,1604
7,23540,1582
7,6474,1576
7,30718,1574
7,12672,1572
7,29616,1564
7,6585,1562
7,42347,1561
7,23452,1547
7,19953,1545
7,4895,1543
7,17333,1541
7,17631,1541
7,17956,1536
7,9739,1525
7,12667,1524
7,47231,1524
7,11073,1515
7,30420,1509
7,43338,1509
7,25435,1504
7,40777,1497
7,23835,1489
7,24703,1482
7,48453,1472
7,1185,1468
7,49030,1464
7,945,1459
7,2552,1459
7,14421,1456
7,49318,1446
7,20791,1440
7,3039,1437
7,14645,1429
7,17080,1428
7,35522,1426
7,25013,1422
7,17131,1418
7,41805,1416
7,28449,1410
7,8834,1409
7,21953,1409
7,3664,1408
7,6475,1407
7,13085,1406
7,7139,1405
7,38433,1395
7,33736,1394
7,38033,1393
7,25069,1390
7,44167,1384
7,8192,1378
7,5445,1373
7,33489,1372
7,45036,1370
7,9458,1364
7,37208,1358
7,33026,1354
7,22372,1351
7,13062,1342
7,22832,1341
7,22159,1340
7,4731,1337
7,41808,1329
7,29623,1328
7,17769,1319
7,34220,1319
7,47943,1316
7,4232,1314
7,15429,1310
7,9637,1309
7,3042,1307
7,33543,1307
7,45832,1306
7,43951,1303
7,7677,1301
7,35147,1299
7,35055,1297
7,44267,1291
7,13080,1289
7,44257,1289
7,36968,1284
7,43428,1283
7,12193,1279
7,649,1278
7,49615,1277
7,49609,1276
7,38289,1259
7,42447,1256
7,45599,1256
7,3295,1252
7,41714,1251
7,2677,1249
7,25986,1249
7,7669,1244
7,10351,1241
7,25144,1240
7,43005,1238
7,16213,1233
7,12674,1232
7,34690,1232
7,45687,1229
7,18140,1228
7,6244,1227
7,23457,1224
7,5144,1221
7,49260,1221
7,7681,1219
7,10586,1219
7,29627,1216
7,2311,1210
7,27172,1208
7,31853,1207
7,30307,1198
7,45303,1198
7,17874,1191
7,24701,1191
7,7808,1190
7,6999,1182
7,24269,1182
7,33706,1178
7,45636,1178
7,13643,1175
7,11492,1173
7,7146,1170
7,26309,1169
7,43740,1167
7,5073,1165
7,29045,1165
7,20120,1157
7,21392,1156
7,10314,1155
7,16772,1152
7,30975,1146
7,27778,1144
7,19451,1143
7,3431,1139
7,31764,1136
7,38849,1136
7,45154,1135
7,24857,1134
7,35784,1134
7,36914,1119
7,39871,1115
7,13774,1108
7,41047,1107
7,37917,1105
7,14277,1104
7,15741,1101
7,28342,1100
7,11187,1099
7,14579,1097
7,5086,1095
7,36274,1094
7,15324,1093
7,18747,1093
7,11773,1092
7,9075,1089
7,32645,1089
7,28398,1076
7,39321,1076
7,37553,1073
7,9618,1072
7,20723,1066
7,38809,1066
7,21846,1062
7,13627,1055
7,8104,1053
7,12807,1052
7,3211,1048
7,3090,1045
7,22491,1045
7,45113,1045
7,10227,1044
7,25362,1042
7,3732,1041
7,25300,1041
7,29794,1040
7,5496,1039
7,39200,1037
7,33782,1034
7,42900,1033
7,21469,1031
7,19948,1030
7,47830,1026
7,11087,1024
7,38683,1024
7,8592,1023
7,10874,1022
7,24658,1020
7,9583,1018
7,34483,1018
7,43556,1017
7,13798,1016
7,22081,1011
7,43445,1007
7,712,1001
7,519,999
7,40363,999
7,5488,998
7,41651,998
7,42063,994
7,43903,991
7,33178,989
7,26689,988
7,39002,987
7,11538,986
7,6734,985
7,8017,983
7,46853,983
7,36183,981
7,46724,978
7,32267,970
7,40236,967
7,21380,965
7,29545,963
7,49655,963
7,18011,962
7,42078,961
7,13641,956
7,47842,955
7,14809,952
7,3585,951
7,12953,951
7,36856,951
7,1035,949
7,4971,949
7,9829,948
7,45635,946
7,3913,940
7,32175,938
7,26701,936
7,36258,933
7,7029,928
7,23334,926
7,16816,925
7,7538,923
7,26318,922
7,47011,920
7,40868,919
7,14446,918
7,41390,916
7,42526,915
7,12630,913
7,21108,913
7,27772,911
7,17900,910
7,42743,908
7,35767,906
7,34208,905
7,35376,905
7,3721,900
7,32109,897
7,47025,896
7,43523,894
7,19220,892
7,8228,883
7,8637,875
7,28906,873
7,42105,860
7,49157,860
7,24333,859
7,27090,859
7,46932,856
7,2694,855
7,38664,853
7,28066,849
7,45619,849
7,45674,848
7,18828,847
7,3526,846
7,46372,845
7,24549,837
7,15483,834
7,2038,825
7,9584,823
7,4445,822
7,31945,822
7,16044,821
7,24267,819
7,34844,818
7,45793,818
7,4305,817
7,20802,813
7,25869,808
7,714,807
7,10599,806
7,23315,806
7,34047,806
7,13996,804
7,17601,804
7,6583,802
7,11845,801
7,36493,800
7,25773,799
7,37999,798
7,1639,796
7,13596,796
7,26138,794
7,4989,793
7,15905,787
7,12302,784
7,3055,783
7,20152,780
7,46586,779
7,34221,778
7,8993,775
7,15485,774
7,35756,774
7,29145,773
7,49508,772
7,11323,771
7,29565,768
7,3494,764
7,87,760
7,45343,756
7,4687,754
7,39101,754
7,42840,753
7,41009,750
7,13128,749
7,6987,747
7,39250,745
7,35406,743
7,778,739
7,20298,739
7,15164,738
7,3829,735
7,38818,735
7,30830,729
7,2977,727
7,14924,727
7,15999,727
7,46325,727
7,23809,725
7,35328,724
7,10341,723
7,29935,722
7,38652,722
7,39676,718
7,695,716
7,30411,714
7,27335,710
7,47441,710
7,1154,708
7,5141,707
7,4125,706
7,4354,706
7,26666,706
7,2141,701
7,2019,700
7,25494,699
7,18566,695
7,34893,691
7,37602,691
7,31076,690
7,22365,687
7,44820,687
7,25926,686
7,22900,684
7,27655,684
7,13110,683
7,33942,683
7,9346,681
7,20916,681
7,48270,680
7,38430,679
7,7170,676
7,10655,676
7,40656,676
7,11961,674
7,39729,674
7,1393,673
7,23623,673
7,47272,671
7,39605,670
7,13514,667
7,16486,666
7,16001,664
7,5151,663
7,1096,662
7,25438,659
7,29312,657
7,788,656
7,17689,656
7,48552,656
7,29671,655
7,10827,652
7,2386,650
7,3442,650
7,2457,648
7,13841,648
7,16136,647
7,4081,646
7,41594,645
7,12397,643
7,42221,643
7,9484,642
7,2879,641
7,18035,641
7,1112,640
7,28749,640
7,42791,639
7,19635,638
7,12053,637
7,36698,634
7,14182,633
7,10296,630
7,34531,630
7,10616,629
7,23374,629
7,15739,626
7,1835,625
7,2579,625
7,30726,625
7,36310,622
7,2092,621
7,9862,620
7,12727,619
7,34627,618
7,38620,618
7,14955,616
7,4674,614
7,10409,613
7,47868,613
7,7303,611
7,49264,611
7,35649,610
7,17154,608
7,27038,607
7,1439,604
7,19849,602
7,27979,600
7,28820,599
7,22256,593
7,33222,593
7,21544,591
7,23685,591
7,38222,590
7,41330,590
7,11889,589
7,35347,589
7,48278,588
7,5589,587
7,14289,586
7,42191,586
7,15777,585
7,32235,585
7,3499,584
7,44089,584
7,25442,582
7,16615,581
7,42455,581
7,9077,578
7,11399,578
7,37197,578
7,24389,576
7,47169,575
7,6388,572
7,8596,569
7,2985,568
7,25779,565
7,13634,564
7,45310,564
7,22899,560
7,30662,559
7,12186,558
7,27476,556
7,45807,553
7,29735,552
7,48722,552
7,35097,551
7,15351,550
7,39238,550
7,11571,549
7,2094,547
7,3761,547
7,10111,547
7,47639,546
7,2830,545
7,14709,545
7,16220,543
7,23951,543
7,39057,540
7,40678,540
7,10130,539
7,18873,538
7,42612,538
7,31481,536
7,8442,535
7,1208,533
7,23191,531
7,33029,530
7,42513,530
7,3967,528
7,19022,528
7,25811,525
7,19078,523
7,30095,523
7,31222,523
7,43619,523
7,10365,522
7,12847,521
7,26444,521
7,29262,520
7,29454,518
7,6047,516
7,12640,516
7,3976,514
7,25522,511
7,4985,510
7,34586,510
7,41840,509
7,42106,509
7,23926,508
7,35051,508
7,4795,506
7,47509,506
7,22286,502
7,32978,502
7,18695,500
7,7294,499
7,27077,499
7,4776,498
7,45650,498
7,5384,497
7,19305,496
7,37040,496
7,40589,496
7,38601,495
7,12332,494
7,36603,494
7,2971,493
7,6146,493
7,23826,493
7,24347,491
7,24959,490
7,26909,490
7,8079,489
7,26910,489
7,13718,487
7,39924,486
7,16409,485
7,17469,484
7,33863,483
7,11115,482
7,3151,481
7,43571,481
7,7878,480
7,32511,480
7,4813,479
7,31382,479
7,34148,479
7,34394,479
7,5941,478
7,16320,478
7,42234,478
7,1005,477
7,36207,477
7,39614,477
7,47157,477
7,37674,474
7,12362,472
7,27697,471
7,42388,470
7,49006,470
7,29284,467
7,39706,466
7,7554,465
7,21265,465
7,39242,462
7,49327,462
7,8861,461
7,9886,461
7,10251,460
7,12889,460
7,41680,460
7,7049,459
7,26344,459
7,1327,458
7,35496,457
7,15074,456
7,27726,456
7,27872,456
7,21468,455
7,21650,455
7,29217,455
7,8777,454
7,20837,452
7,37132,452
7,5042,451
7,15536,450
7,23070,449
7,24213,449
7,14034,448
7,40738,448
7,10342,445
7,4100,444
7,15396,441
7,19702,441
7,30265,441
7,4870,440
7,25518,440
7,2431,439
7,7243,437
7,40756,437
7,11636,436
7,39782,436
7,1235,435
7,8848,435
7,36517,435
7,18699,432
7,18971,432
7,2559,431
7,17421,429
7,18049,428
7,4214,427
7,44238,427
7,46308,427
7,2635,426
7,25920,426
7,6023,425
7,19964,425
7,37400,425
7,17640,424
7,42341,424
7,24447,422
7,26079,421
7,33587,421
7,18643,420
7,33387,419
7,40042,419
7,44604,419
7,44766,419
7,26599,418
7,1366,417
7,45873,417
7,16676,416
7,8329,415
7,45103,415
7,4314,414
7,43251,414
7,46813,414
7,49463,414
7,11417,413
7,13797,413
7,47512,413
7,39203,411
7,28214,410
7,6359,409
7,19239,409
7,34112,409
7,35900,409
7,5328,407
7,21962,407
7,25242,407
7,46639,406
7,18443,405
7,42123,405
7,9420,404
7,10331,404
7,1427,403
7,44,402
7,17981,401
7,22569,401
7,27865,401
7,6822,400
7,13363,400
7,17040,400
7,25204,399
7,8151,396
7,32550,396
7,40530,395
7,26924,394
7,48870,394
7,21206,393
7,12459,392
7,8205,391
7,26293,391
7,41192,390
7,15425,389
7,6119,387
7,32288,387
7,43351,386
7,21754,385
7,29674,385
7,25782,384
7,1581,383
7,33690,382
7,16207,381
7,38310,381
7,48398,381
7,27551,380
7,12575,379
7,32946,379
7,40614,379
7,42804,379
7,8357,378
7,35917,378
7,42231,378
7,16341,375
7,24906,375
7,26251,375
7,43094,375
7,1998,374
7,3519,374
7,4443,374
7,7748,373
7,11277,372
7,36268,371
7,35803,370
7,26294,368
7,30549,368
7,23217,367
7,42230,367
7,24727,366
7,37592,366
7,13675,365
7,5110,364
7,16637,364
7,28296,364
7,5157,363
7,30567,363
7,40022,363
7,18543,362
7,26916,361
7,39404,361
7,7953,360
7,15544,360
7,35926,360
7,2493,355
7,10779,355
7,17201,355
7,36802,355
7,19878,354
7,24297,354
7,41692,353
7,1576,352
7,13242,352
7,19845,352
7,46510,351
7,49226,351
7,37742,350
7,880,349
7,15566,348
7,37838,348
7,15563,347
7,31748,346
7,37506,345
7,9217,344
7,41837,344
7,49598,344
7,2509,343
7,17771,342
7,33313,341
7,35560,341
7,27024,340
7,33947,340
7,40722,340
7,41649,340
7,34389,339
7,14639,338
7,19189,338
7,22249,338
7,28004,338
7,29198,338
7,35127,338
7,47950,338
7,19605,337
7,17726,335
7,4681,334
7,25280,334
7,33898,334
7,39708,334
7,15276,333
7,21390,333
7,3744,332
7,23059,332
7,28148,332
7,4146,331
7,25758,330
7,35315,329
7,1242,328
7,42387,328
7,2106,327
7,23043,327
7,33624,327
7,10669,325
7,18595,325
7,46052,325
7,29830,324
7,22961,322
7,23215,322
7,40462,322
7,13597,321
7,24544,321
7,30226,321
7,2544,320
7,4579,320
7,22613,320
7,41461,320
7,13241,319
7,15227,319
7,32658,319
7,36129,319
7,48095,319
7,10031,317
7,14577,317
7,33657,317
7,8694,316
7,17783,316
7,33875,316
7,8762,315
7,24789,314
7,3334,313
7,21203,313
7,23228,313
7,37074,313
7,47018,313
7,25587,312
7,11304,311
7,24555,311
7,41896,311
7,45124,311
7,47643,311
7,2533,310
7,13462,310
7,29869,310
7,29268,309
7,33215,309
7,33718,309
7,5793,308
7,40648,308
7,2564,306
7,17335,306
7,27070,306
7,35429,306
7,334,304
7,31510,304
7,36285,304
7,43080,304
7,1172,303
7,5392,303
7,15327,303
7,30334,303
7,36064,303
7,47519,303
7,935,302
7,18751,302
7,25101,302
7,28610,302
7,48426,302
7,7114,301
7,16558,301
7,39115,301
7,41339,301
7,4601,300
7,38016,300
7,49637,300
7,4339,299
7,23049,299
7,43845,299
7,29191,298
7,38641,298
7,7645,297
7,17016,297
7,27921,297
7,8041,296
7,14959,296
7,15131,296
7,32480,296
7,5160,295
7,22864,295
7,20769,294
7,25808,294
7,38831,294
7,39936,294
7,13477,293
7,3655,292
7,4988,291
7,27760,291
7,1919,290
7,32563,290
7,46631,289
7,7780,288
7,13521,288
7,15761,288
7,39199,288
7,27283,287
7,5459,284
7,37234,284
7,48018,284
7,3,283
7,659,283
7,5420,283
7,30923,283
7,7095,282
7,16918,282
7,29928,282
7,30548,282
7,32380,282
7,6982,281
7,11934,281
7,19709,281
7,36234,281
7,46539,281
7,2242,280
7,13879,280
7,26193,280
7,27694,279
7,35534,279
7,39602,279
7,5747,278
7,28060,278
7,7301,277
7,25743,277
7,1118,276
7,7508,276
7,18627,276
7,25884,276
7,31124,276
7,456,275
7,28902,275
7,47852,275
7,7346,274
7,8699,274
7,10581,274
7,22808,274
7,39149,274
7,44642,274
7,47564,274
7,15973,273
7,16235,273
7,12870,272
7,37176,272
7,37347,272
7,46024,272
7,48916,272
7,11796,271
7,24527,271
7,36523,271
7,39178,271
7,46253,271
7,40032,269
7,18364,268
7,28977,268
7,20514,267
7,5914,265
7,24020,265
7,37773,265
7,9699,264
7,16473,264
7,37334,264
7,42216,264
7,10889,263
7,45156,263
7,48631,263
7,16730,262
7,47309,262
7,28871,261
7,1169,260
7,31285,260
7,17966,259
7,21047,258
7,31713,258
7,36922,258
7,15113,256
7,21006,256
7,30441,255
7,38697,255
7,40765,255
7,30160,254
7,43815,254
7,20569,253
7,30069,253
7,12923,252
7,27125,252
7,38298,252
7,7067,251
7,12763,250
7,17407,250
7,43817,250
7,13861,249
7,43422,249
7,47920,249
7,49368,249
7,1825,248
7,38610,248
7,3667,247
7,14452,247
7,16295,247
7,20852,247
7,26381,247
7,45023,246
7,15197,245
7,22965,245
7,23789,245
7,37487,245
7,19218,244
7,40940,244
7,2669,243
7,5091,243
7,33209,243
7,8697,242
7,25380,242
7,27456,241
7,18387,240
7,33784,239
7,18806,238
7,29467,238
7,31140,238
7,2468,237
7,10841,237
7,15030,237
7,20989,237
7,23354,237
7,38514,236
7,6075,235
7,32138,235
7,34025,234
7,30089,233
7,18380,232
7,38376,232
7,42648,232
7,8525,231
7,13371,231
7,14908,231
7,28653,231
7,29368,231
7,20072,230
7,23211,230
7,29035,230
7,37719,230
7,37897,230
7,48277,230
7,19781,229
7,25029,229
7,28044,229
7,16338,228
7,26878,228
7,34734,228
7,38674,228
7,44477,228
7,1952,227
7,7099,227
7,8264,227
7,11300,227
7,16013,227
7,18184,227
7,33549,227
7,34465,227
7,37453,227
7,13499,226
7,37965,226
7,40416,226
7,47135,226
7,15951,224
7,31450,224
7,38124,224
7,42144,224
7,9212,223
7,19265,223
7,48781,223
7,7989,222
7,32044,222
7,44631,222
7,3711,221
7,7126,221
7,12664,221
7,15804,221
7,7292,220
7,20496,220
7,29717,218
7,47271,218
7,19664,217
7,25962,217
7,7722,216
7,21139,216
7,34600,216
7,47697,216
7,37542,215
7,3191,214
7,8911,214
7,21780,214
7,32745,214
7,41603,214
7,6098,213
7,19246,213
7,25335,213
7,30292,213
7,12979,212
7,25350,212
7,20609,211
7,17694,210
7,37364,210
7,1505,209
7,25302,209
7,42890,209
7,12764,208
7,16423,208
7,35303,208
7,43690,208
7,1991,207
7,14157,207
7,47045,207
7,5609,206
7,26224,205
7,31616,205
7,44522,205
7,16530,204
7,22038,204
7,23155,204
7,43124,204
7,48351,204
7,48614,204
7,48822,204
7,16522,203
7,37911,203
